['canace', 0.9992241614889734]
['45', 0.9009829197274299]
['muzzle', 0.9009829197274299]
['parted', 0.9009829197274299]
['represented', 0.9009829197274299]
['ventures', 0.9009829197274299]
['astuteness', 0.9009829197274299]
['palamon', 0.9009829197274299]
['hereupon', 0.9009829197274299]
['friars', 0.9009829197274299]
['alternation', 0.9009829197274299]
['london', 0.9009829197274299]
['shadow_', 0.9009829197274299]
['disreputable', 0.9009829197274299]
['defences', 0.9009829197274299]
['adjust', 0.9009829197274299]
['splashed', 0.9009829197274299]
['splashes', 0.9009829197274299]
['grasses', 0.9009829197274299]
['griefs', 0.9009829197274299]
['attested', 0.9009829197274299]
['sunsets', 0.9009829197274299]
['refreshment', 0.9009829197274299]
['undecided', 0.9009829197274299]
['fluid', 0.9009829197274299]
['deeps', 0.9009829197274299]
['lusts', 0.9009829197274299]
['spanned', 0.9009829197274299]
['appearing', 0.9009829197274299]
['deafened', 0.9009829197274299]
['proudly', 0.9009829197274299]
['earthshine', 0.9009829197274299]
['existed', 0.9009829197274299]
['virgin', 0.9009829197274299]
['heinous', 0.9009829197274299]
['submitting', 0.9009829197274299]
['furl', 0.9009829197274299]
['_touch', 0.9009829197274299]
['toad', 0.9009829197274299]
['discern', 0.9009829197274299]
['hamlets', 0.9009829197274299]
['charge', 0.9009829197274299]
['hammers', 0.9009829197274299]
['prescriptions', 0.9009829197274299]
['hospitality', 0.9009829197274299]
['lawns', 0.9009829197274299]
['flapping', 0.9009829197274299]
['counting', 0.9009829197274299]
['settlin', 0.9009829197274299]
['understandingly', 0.9009829197274299]
['picnics', 0.9009829197274299]
['individually', 0.9009829197274299]
['gambetta', 0.9009829197274299]
['place', 0.9009829197274299]
['swine', 0.9009829197274299]
['array', 0.9009829197274299]
['alas', 0.9009829197274299]
['copy', 0.9009829197274299]
['convoy', 0.9009829197274299]
['beethoven', 0.9009829197274299]
['apologies', 0.9009829197274299]
['outside', 0.9009829197274299]
['wittily', 0.9009829197274299]
['61', 0.9009829197274299]
['69', 0.9009829197274299]
['bequeathed', 0.9009829197274299]
['engine', 0.9009829197274299]
['champions', 0.9009829197274299]
['_xxvii_', 0.9009829197274299]
['amiability', 0.9009829197274299]
['discrepancy', 0.9009829197274299]
['chuckling', 0.9009829197274299]
['nest', 0.9009829197274299]
['riis', 0.9009829197274299]
['halfway', 0.9009829197274299]
['thursday', 0.9009829197274299]
['facetious', 0.9009829197274299]
['proceed', 0.9009829197274299]
['pond', 0.9009829197274299]
['court', 0.9009829197274299]
['possibly', 0.9009829197274299]
['explains', 0.9009829197274299]
['pray', 0.9009829197274299]
['resort', 0.9009829197274299]
['nicotine', 0.9009829197274299]
['colder', 0.9009829197274299]
['expect', 0.9009829197274299]
['tadpoles', 0.9009829197274299]
['dine', 0.9009829197274299]
['dint', 0.9009829197274299]
['check', 0.9009829197274299]
['lawyers', 0.9009829197274299]
['playmates', 0.9009829197274299]
['goats', 0.9009829197274299]
['skyward', 0.9009829197274299]
['headway', 0.9009829197274299]
['authenticated', 0.9009829197274299]
['flown', 0.9009829197274299]
['rasselas', 0.9009829197274299]
['governmental', 0.9009829197274299]
['smudging', 0.9009829197274299]
['seller', 0.9009829197274299]
['criticise', 0.9009829197274299]
['diameters', 0.9009829197274299]
['perrodon', 0.9009829197274299]
['rainy', 0.9009829197274299]
['vigil', 0.9009829197274299]
['tenderness', 0.9009829197274299]
['gainers', 0.9009829197274299]
['deciphered', 0.9009829197274299]
['bottomless', 0.9009829197274299]
['gerome', 0.9009829197274299]
['nearness', 0.9009829197274299]
['parlour', 0.9009829197274299]
['recuperating', 0.9009829197274299]
['originator', 0.9009829197274299]
['blackberries', 0.9009829197274299]
['flew', 0.9009829197274299]
['flee', 0.9009829197274299]
['barnett', 0.9009829197274299]
['unbelievable', 0.9009829197274299]
['related', 0.9009829197274299]
['_redundancy', 0.9009829197274299]
['indulged', 0.9009829197274299]
['repairing', 0.9009829197274299]
['summoning', 0.9009829197274299]
['alarmed', 0.9009829197274299]
['chanced', 0.9009829197274299]
['watching', 0.9009829197274299]
['glimmered', 0.9009829197274299]
['boomin', 0.9009829197274299]
['blount', 0.9009829197274299]
['geta', 0.9009829197274299]
['unite', 0.9009829197274299]
['banded', 0.9009829197274299]
['ventilated', 0.9009829197274299]
['twirling', 0.9009829197274299]
['clutter', 0.9009829197274299]
['swear', 0.9009829197274299]
['ruling', 0.9009829197274299]
['betrays', 0.9009829197274299]
['lord', 0.9009829197274299]
['cassock', 0.9009829197274299]
['contributed', 0.9009829197274299]
['fingers', 0.9009829197274299]
['missals', 0.9009829197274299]
['expiring', 0.9009829197274299]
['distinguishing', 0.9009829197274299]
['occular', 0.9009829197274299]
['musicians', 0.9009829197274299]
['paddled', 0.9009829197274299]
['blistered', 0.9009829197274299]
['patented', 0.9009829197274299]
['terraces', 0.9009829197274299]
['uttered', 0.9009829197274299]
['quantity', 0.9009829197274299]
['unaware', 0.9009829197274299]
['proprieties', 0.9009829197274299]
['refrain', 0.9009829197274299]
['appendix', 0.9009829197274299]
['superiority_', 0.9009829197274299]
['_wolverine_', 0.9009829197274299]
['decreased', 0.9009829197274299]
['turtle', 0.9009829197274299]
['remainder', 0.9009829197274299]
['silhouetted', 0.9009829197274299]
['sag', 0.9009829197274299]
['sad', 0.9009829197274299]
['crudeness', 0.9009829197274299]
['mysticism', 0.9009829197274299]
['residence', 0.9009829197274299]
['boat', 0.9009829197274299]
['observe', 0.9009829197274299]
['fame', 0.9009829197274299]
['grumpy', 0.9009829197274299]
['ghostly', 0.9009829197274299]
['ageing', 0.9009829197274299]
['laud', 0.9009829197274299]
['destitute', 0.9009829197274299]
['concluding', 0.9009829197274299]
['sweetness', 0.9009829197274299]
['male', 0.9009829197274299]
['helplessly', 0.9009829197274299]
['blurring', 0.9009829197274299]
['england', 0.9009829197274299]
['snatching', 0.9009829197274299]
['egypt', 0.9009829197274299]
['imitators', 0.9009829197274299]
['equity', 0.9009829197274299]
['guides', 0.9009829197274299]
['unceremonious', 0.9009829197274299]
['monthly', 0.9009829197274299]
['intricacies', 0.9009829197274299]
['upstart', 0.9009829197274299]
['commune', 0.9009829197274299]
['communications', 0.9009829197274299]
['calabrian', 0.9009829197274299]
['exaggerated', 0.9009829197274299]
['moveless', 0.9009829197274299]
['brahmins', 0.9009829197274299]
['invalid', 0.9009829197274299]
['hustling', 0.9009829197274299]
['singular', 0.9009829197274299]
['nailing', 0.9009829197274299]
['acuteness', 0.9009829197274299]
['ingenious', 0.9009829197274299]
['futer', 0.9009829197274299]
['tamarack', 0.9009829197274299]
['centralized', 0.9009829197274299]
['familiar', 0.9009829197274299]
['lucky', 0.9009829197274299]
['withstand', 0.9009829197274299]
['fugues', 0.9009829197274299]
['five', 0.9009829197274299]
['descendant', 0.9009829197274299]
['errands', 0.9009829197274299]
['troubling', 0.9009829197274299]
['idol', 0.9009829197274299]
['planting', 0.9009829197274299]
['abhorrence', 0.9009829197274299]
['carnifex_', 0.9009829197274299]
['alternately', 0.9009829197274299]
['comic', 0.9009829197274299]
['tough', 0.9009829197274299]
['engines', 0.9009829197274299]
['descry', 0.9009829197274299]
['keats', 0.9009829197274299]
['binomial', 0.9009829197274299]
['trophy', 0.9009829197274299]
['newspapers', 0.9009829197274299]
['considerations', 0.9009829197274299]
['dance', 0.9009829197274299]
['tempest', 0.9009829197274299]
['gawd', 0.9009829197274299]
['gorge', 0.9009829197274299]
['marked', 0.9009829197274299]
['clue', 0.9009829197274299]
['mayors', 0.9009829197274299]
['southern', 0.9009829197274299]
['aforetime', 0.9009829197274299]
['swelled', 0.9009829197274299]
['malignity', 0.9009829197274299]
['slaves', 0.9009829197274299]
['_debates', 0.9009829197274299]
['area', 0.9009829197274299]
['signalling', 0.9009829197274299]
['messe', 0.9009829197274299]
['thrown', 0.9009829197274299]
['commences', 0.9009829197274299]
['climates', 0.9009829197274299]
['dulled', 0.9009829197274299]
['wadded', 0.9009829197274299]
['liv', 0.9009829197274299]
['clambering', 0.9009829197274299]
['stunned', 0.9009829197274299]
['_lo', 0.9009829197274299]
['vaster', 0.9009829197274299]
['clerestory', 0.9009829197274299]
['manners', 0.9009829197274299]
['_viii_', 0.9009829197274299]
['translated', 0.9009829197274299]
['ingratiating', 0.9009829197274299]
['urbi', 0.9009829197274299]
['liszt', 0.9009829197274299]
['betwixt', 0.9009829197274299]
['aggravate', 0.9009829197274299]
['conformity', 0.9009829197274299]
['_satura', 0.9009829197274299]
['gallant', 0.9009829197274299]
['intruded', 0.9009829197274299]
['adopted', 0.9009829197274299]
['stroked', 0.9009829197274299]
['aspiration', 0.9009829197274299]
['able', 0.9009829197274299]
['synewes', 0.9009829197274299]
['scampered', 0.9009829197274299]
['soldiers', 0.9009829197274299]
['earned', 0.9009829197274299]
['joins', 0.9009829197274299]
['manifestations', 0.9009829197274299]
['soundest', 0.9009829197274299]
['misgivings', 0.9009829197274299]
['redress', 0.9009829197274299]
['cabbages', 0.9009829197274299]
['prohibited', 0.9009829197274299]
['stakes', 0.9009829197274299]
['countenance', 0.9009829197274299]
['hazardous', 0.9009829197274299]
['times_', 0.9009829197274299]
['nameth', 0.9009829197274299]
['converted', 0.9009829197274299]
['grevy', 0.9009829197274299]
['kamtschatka', 0.9009829197274299]
['captain', 0.9009829197274299]
['compacts', 0.9009829197274299]
['courageous', 0.9009829197274299]
['refinement', 0.9009829197274299]
['deposition', 0.9009829197274299]
['deck', 0.9009829197274299]
['went', 0.9009829197274299]
['cheatin', 0.9009829197274299]
['curtailment', 0.9009829197274299]
['lacerated', 0.9009829197274299]
['professions', 0.9009829197274299]
['fiery', 0.9009829197274299]
['ravie', 0.9009829197274299]
['somewhat', 0.9009829197274299]
['peculiar', 0.9009829197274299]
['agriculturist', 0.9009829197274299]
['deserving', 0.9009829197274299]
['deftly', 0.9009829197274299]
['sinks', 0.9009829197274299]
['unseeingly', 0.9009829197274299]
['sail', 0.9009829197274299]
['ignorance', 0.9009829197274299]
['stablemen', 0.9009829197274299]
['_lunarian_', 0.9009829197274299]
['mexico', 0.9009829197274299]
['splendour', 0.9009829197274299]
['just', 0.9009829197274299]
['background', 0.9009829197274299]
['vanity', 0.9009829197274299]
['sleighing', 0.9009829197274299]
['repelling', 0.9009829197274299]
['dense', 0.9009829197274299]
['floaters', 0.9009829197274299]
['glootin', 0.9009829197274299]
['bolt', 0.9009829197274299]
['insult', 0.9009829197274299]
['orsay', 0.9009829197274299]
['approximate', 0.9009829197274299]
['effaced', 0.9009829197274299]
['mediaeval', 0.9009829197274299]
['jones', 0.9009829197274299]
['epictetus', 0.9009829197274299]
['peruse', 0.9009829197274299]
['dim', 0.9009829197274299]
['wail', 0.9009829197274299]
['franco', 0.9009829197274299]
['sous', 0.9009829197274299]
['switch', 0.9009829197274299]
['spied', 0.9009829197274299]
['answering', 0.9009829197274299]
['canton', 0.9009829197274299]
['dangerously', 0.9009829197274299]
['imperatrice', 0.9009829197274299]
['strangled', 0.9009829197274299]
['empress', 0.9009829197274299]
['affection', 0.9009829197274299]
['knaves', 0.9009829197274299]
['unser', 0.9009829197274299]
['craftsmen', 0.9009829197274299]
['celebrity', 0.9009829197274299]
['abd', 0.9009829197274299]
['forefinger', 0.9009829197274299]
['railest', 0.9009829197274299]
['palais', 0.9009829197274299]
['porticoes', 0.9009829197274299]
['chopped', 0.9009829197274299]
['goot', 0.9009829197274299]
['philippine', 0.9009829197274299]
['flute', 0.9009829197274299]
['kris', 0.9009829197274299]
['organise', 0.9009829197274299]
['chester', 0.9009829197274299]
['hugging', 0.9009829197274299]
['dividing', 0.9009829197274299]
['eclipsed', 0.9009829197274299]
['_stuff_', 0.9009829197274299]
['phenicians', 0.9009829197274299]
['hoped', 0.9009829197274299]
['blaze', 0.9009829197274299]
['ingredient', 0.9009829197274299]
['sink', 0.9009829197274299]
['blowitz', 0.9009829197274299]
['limb', 0.9009829197274299]
['magnanimous', 0.9009829197274299]
['reeking', 0.9009829197274299]
['linen', 0.9009829197274299]
['galveston', 0.9009829197274299]
['austrian', 0.9009829197274299]
['fortunate', 0.9009829197274299]
['bridges', 0.9009829197274299]
['industrious', 0.9009829197274299]
['whereof', 0.9009829197274299]
['gear', 0.9009829197274299]
['lightening', 0.9009829197274299]
['clamber', 0.9009829197274299]
['kite', 0.9009829197274299]
['portfolio', 0.9009829197274299]
['bien', 0.9009829197274299]
['photographs', 0.9009829197274299]
['beak', 0.9009829197274299]
['looks', 0.9009829197274299]
['exists', 0.9009829197274299]
['jurisprudence_', 0.9009829197274299]
['madras', 0.9009829197274299]
['derisively', 0.9009829197274299]
['protoplasm', 0.9009829197274299]
['assert', 0.9009829197274299]
['angles', 0.9009829197274299]
['judgment', 0.9009829197274299]
['seth', 0.9009829197274299]
['journalist', 0.9009829197274299]
['soft', 0.9009829197274299]
['teufelsdroeckh', 0.9009829197274299]
['greyback', 0.9009829197274299]
['plague', 0.9009829197274299]
['paraguay', 0.9009829197274299]
['shooting', 0.9009829197274299]
['insupportably', 0.9009829197274299]
['sleek', 0.9009829197274299]
['regrets', 0.9009829197274299]
['fireplace', 0.9009829197274299]
['excelled', 0.9009829197274299]
['surrounding', 0.9009829197274299]
['changed', 0.9009829197274299]
['annotations', 0.9009829197274299]
['decorative', 0.9009829197274299]
['accusations', 0.9009829197274299]
['gate', 0.9009829197274299]
['breathlessness', 0.9009829197274299]
['danny', 0.9009829197274299]
['unsteady', 0.9009829197274299]
['_greeks_', 0.9009829197274299]
['1375', 0.9009829197274299]
['plates', 0.9009829197274299]
['gloom', 0.9009829197274299]
['perception', 0.9009829197274299]
['free', 0.9009829197274299]
['wanted', 0.9009829197274299]
['fissure', 0.9009829197274299]
['blamed', 0.9009829197274299]
['classes', 0.9009829197274299]
['_supplement', 0.9009829197274299]
['countess', 0.9009829197274299]
['pops', 0.9009829197274299]
['encanopied', 0.9009829197274299]
['comprehension', 0.9009829197274299]
['enterprises', 0.9009829197274299]
['smartness', 0.9009829197274299]
['cracked', 0.9009829197274299]
['arar', 0.9009829197274299]
['leger', 0.9009829197274299]
['hearty', 0.9009829197274299]
['detained', 0.9009829197274299]
['skinnin', 0.9009829197274299]
['removed', 0.9009829197274299]
['eternity', 0.9009829197274299]
['endorsers', 0.9009829197274299]
['longed', 0.9009829197274299]
['burman', 0.9009829197274299]
['quick', 0.9009829197274299]
['phrasing', 0.9009829197274299]
['drinks', 0.9009829197274299]
['avenging', 0.9009829197274299]
['bygone', 0.9009829197274299]
['mimicked', 0.9009829197274299]
['unbidden', 0.9009829197274299]
['islet', 0.9009829197274299]
['unwarranted', 0.9009829197274299]
['drown', 0.9009829197274299]
['contradicts', 0.9009829197274299]
['modified', 0.9009829197274299]
['ferry', 0.9009829197274299]
['secured', 0.9009829197274299]
['morte', 0.9009829197274299]
['endorsement', 0.9009829197274299]
['branches', 0.9009829197274299]
['smellin', 0.9009829197274299]
['midnight', 0.9009829197274299]
['motions', 0.9009829197274299]
['moriboozia', 0.9009829197274299]
['chickadee', 0.9009829197274299]
['stir', 0.9009829197274299]
['advent', 0.9009829197274299]
['exclamation', 0.9009829197274299]
['factory', 0.9009829197274299]
['croizette', 0.9009829197274299]
['screwing', 0.9009829197274299]
['mariner', 0.9009829197274299]
['grinnin', 0.9009829197274299]
['boiling', 0.9009829197274299]
['babby', 0.9009829197274299]
['cloaca', 0.9009829197274299]
['succibi', 0.9009829197274299]
['guyed', 0.9009829197274299]
['originated', 0.9009829197274299]
['utterance', 0.9009829197274299]
['mayhaps', 0.9009829197274299]
['hernia', 0.9009829197274299]
['shops', 0.9009829197274299]
['unsatisfactory', 0.9009829197274299]
['mockery', 0.9009829197274299]
['socially', 0.9009829197274299]
['retributions', 0.9009829197274299]
['kneeling', 0.9009829197274299]
['captured', 0.9009829197274299]
['sternly', 0.9009829197274299]
['_st', 0.9009829197274299]
['scores', 0.9009829197274299]
['gallica', 0.9009829197274299]
['symbol', 0.9009829197274299]
['eyelashes', 0.9009829197274299]
['_fecit_', 0.9009829197274299]
['devoted', 0.9009829197274299]
['observing', 0.9009829197274299]
['double', 0.9009829197274299]
['ceremoniously', 0.9009829197274299]
['cocher', 0.9009829197274299]
['ris', 0.9009829197274299]
['ecstasy', 0.9009829197274299]
['retires', 0.9009829197274299]
['selfishness', 0.9009829197274299]
